,Composer,Title,KeySignature,Duration,highestOffset,highestTimeD,Tempo,firstTimeSig,timeSigChanges,noteCount,keySigChanges
903,Palestrina,Credo_13_a.krn,2,712.0,704.0,712.0,712.0,2.0,1,1043,1
904,Palestrina,Credo_13_b.krn,2,440.0,432.0,440.0,440.0,2.0,1,509,1
905,Palestrina,Credo_13_c.krn,1,548.0,544.0,548.0,548.0,2.0,1,825,1
906,Palestrina,Credo_14.krn,2,1168.0,1160.0,1168.0,1168.0,2.0,1,1657,1
907,Palestrina,Credo_15_a.krn,2,256.0,248.0,256.0,256.0,2.0,1,661,1
908,Palestrina,Credo_15_b.krn,2,48.0,42.0,48.0,48.0,1.5,1,137,1
909,Palestrina,Credo_15_c.krn,4,296.0,288.0,296.0,296.0,2.0,1,754,1
910,Palestrina,Credo_15_d.krn,4,328.0,320.0,328.0,328.0,2.0,1,503,1
911,Palestrina,Credo_15_e.krn,2,360.0,352.0,360.0,360.0,2.0,1,593,1
912,Palestrina,Credo_15_f.krn,2,584.0,576.0,584.0,584.0,2.0,1,1572,1
913,Palestrina,Credo_16_a.krn,2,720.0,712.0,720.0,720.0,2.0,1,1387,1
914,Palestrina,Credo_16_b.krn,1,160.0,152.0,160.0,160.0,2.0,1,238,1
915,Palestrina,Credo_16_c.krn,2,36.0,30.0,36.0,36.0,1.5,1,54,1
916,Palestrina,Credo_16_d.krn,2,296.0,288.0,296.0,296.0,2.0,1,429,1
917,Palestrina,Credo_16_e.krn,2,376.0,368.0,376.0,376.0,2.0,1,769,1
918,Palestrina,Credo_16_f.krn,1,36.0,30.0,36.0,36.0,1.5,1,77,1
919,Palestrina,Credo_16_g.krn,1,112.0,104.0,112.0,112.0,2.0,1,230,1
920,Palestrina,Credo_17_a.krn,2,728.0,720.0,728.0,728.0,2.0,1,1074,1
921,Palestrina,Credo_17_b.krn,2,376.0,368.0,376.0,376.0,2.0,1,598,1
922,Palestrina,Credo_17_c.krn,2,632.0,624.0,632.0,632.0,2.0,1,1005,1
923,Palestrina,Credo_18_a.krn,1,568.0,560.0,568.0,568.0,2.0,1,830,1
924,Palestrina,Credo_18_b.krn,1,400.0,392.0,400.0,400.0,2.0,1,592,1
925,Palestrina,Credo_18_c.krn,1,336.0,328.0,336.0,336.0,2.0,1,544,1
926,Palestrina,Credo_18_d.krn,1,78.0,72.0,78.0,78.0,1.5,1,117,1
927,Palestrina,Credo_19_a.krn,1,608.0,600.0,608.0,608.0,2.0,1,1038,1
928,Palestrina,Credo_19_b.krn,1,492.0,488.0,492.0,492.0,2.0,1,739,1
929,Palestrina,Credo_19_c.krn,1,156.0,150.0,156.0,156.0,1.5,1,305,1
930,Palestrina,Credo_19_d.krn,1,240.0,232.0,240.0,240.0,2.0,1,422,1
931,Palestrina,Credo_20_a.krn,2,616.0,608.0,616.0,616.0,2.0,1,1281,1
932,Palestrina,Credo_20_b.krn,2,464.0,456.0,464.0,464.0,2.0,1,769,1
933,Palestrina,Credo_20_c.krn,2,532.0,528.0,532.0,532.0,2.0,1,1230,1
934,Palestrina,Credo_21.krn,2,1096.0,1088.0,1096.0,1096.0,2.0,1,1653,1
935,Palestrina,Credo_22_a.krn,1,552.0,544.0,552.0,552.0,2.0,1,1104,1
936,Palestrina,Credo_22_b.krn,1,472.0,464.0,472.0,472.0,2.0,1,747,1
937,Palestrina,Credo_22_c.krn,1,144.0,138.0,144.0,144.0,1.5,1,342,1
938,Palestrina,Credo_22_d.krn,1,256.0,248.0,256.0,256.0,2.0,1,565,1
939,Palestrina,Credo_23_a.krn,1,816.0,808.0,816.0,816.0,2.0,1,1014,1
940,Palestrina,Credo_23_b.krn,1,472.0,464.0,472.0,472.0,2.0,1,561,1
941,Palestrina,Credo_23_c.krn,1,816.0,808.0,816.0,816.0,2.0,1,1070,1
942,Palestrina,Credo_24_a.krn,4,576.0,568.0,576.0,576.0,2.0,1,854,1
943,Palestrina,Credo_24_b.krn,4,144.0,138.0,144.0,144.0,1.5,1,262,1
944,Palestrina,Credo_24_c.krn,4,352.0,344.0,352.0,352.0,2.0,1,562,1
945,Palestrina,Credo_25_a.krn,2,616.0,608.0,616.0,616.0,2.0,1,1156,1
946,Palestrina,Credo_25_b.krn,2,488.0,480.0,488.0,488.0,2.0,1,786,1
947,Palestrina,Credo_25_c.krn,2,552.0,544.0,552.0,552.0,2.0,1,1075,1
948,Palestrina,Credo_26.krn,2,1776.0,1768.0,1776.0,1776.0,2.0,1,2606,1
949,Palestrina,Credo_27.krn,2,1776.0,1768.0,1776.0,1776.0,2.0,1,2606,1
950,Palestrina,Credo_28_a.krn,2,600.0,592.0,600.0,600.0,2.0,1,951,1
951,Palestrina,Credo_28_b.krn,2,384.0,376.0,384.0,384.0,2.0,1,587,1
952,Palestrina,Credo_28_c.krn,2,480.0,472.0,480.0,480.0,2.0,1,738,1
953,Palestrina,Credo_29_a.krn,1,496.0,488.0,496.0,496.0,2.0,1,1247,1
954,Palestrina,Credo_29_b.krn,1,112.0,104.0,112.0,112.0,2.0,1,153,1
955,Palestrina,Credo_29_c.krn,1,60.0,54.0,60.0,60.0,1.5,1,94,1
956,Palestrina,Credo_29_d.krn,1,136.0,128.0,136.0,136.0,2.0,1,208,1
957,Palestrina,Credo_29_e.krn,1,368.0,360.0,368.0,368.0,2.0,1,595,1
958,Palestrina,Credo_29_f.krn,1,192.0,184.0,192.0,192.0,2.0,1,533,1
959,Palestrina,Credo_29_g.krn,2,90.0,84.0,90.0,90.0,1.5,1,254,1
960,Palestrina,Credo_30_a.krn,1,704.0,696.0,704.0,704.0,2.0,1,1299,1
961,Palestrina,Credo_30_b.krn,1,160.0,152.0,160.0,160.0,2.0,1,207,1
962,Palestrina,Credo_30_c.krn,1,72.0,66.0,72.0,72.0,1.5,1,127,1
963,Palestrina,Credo_30_d.krn,1,152.0,144.0,152.0,152.0,2.0,1,230,1
964,Palestrina,Credo_30_e.krn,1,304.0,296.0,304.0,304.0,2.0,1,362,1
965,Palestrina,Credo_30_f.krn,1,408.0,400.0,408.0,408.0,2.0,1,805,1
966,Palestrina,Credo_30_g.krn,1,42.0,36.0,42.0,42.0,1.5,1,100,1
967,Palestrina,Credo_30_h.krn,1,136.0,128.0,136.0,136.0,2.0,1,263,1
968,Palestrina,Credo_31_a.krn,1,184.0,176.0,184.0,184.0,2.0,1,293,1
969,Palestrina,Credo_31_b.krn,1,144.0,136.0,144.0,144.0,2.0,1,225,1
970,Palestrina,Credo_31_c.krn,1,160.0,152.0,160.0,160.0,2.0,1,249,1
971,Palestrina,Credo_31_d.krn,1,168.0,160.0,168.0,168.0,2.0,1,254,1
972,Palestrina,Credo_31_e.krn,1,200.0,192.0,200.0,200.0,2.0,1,294,1
973,Palestrina,Credo_31_f.krn,1,208.0,200.0,208.0,208.0,2.0,1,352,1
974,Palestrina,Credo_31_g.krn,1,184.0,176.0,184.0,184.0,2.0,1,266,1
975,Palestrina,Credo_31_h.krn,1,128.0,120.0,128.0,128.0,2.0,1,204,1
976,Palestrina,Credo_31_i.krn,1,240.0,232.0,240.0,240.0,2.0,1,374,1
977,Palestrina,Credo_32_a.krn,1,176.0,168.0,176.0,176.0,2.0,1,271,1
978,Palestrina,Credo_32_b.krn,1,112.0,104.0,112.0,112.0,2.0,1,174,1
979,Palestrina,Credo_32_c.krn,1,136.0,128.0,136.0,136.0,2.0,1,213,1
980,Palestrina,Credo_32_d.krn,1,168.0,160.0,168.0,168.0,2.0,1,223,1
981,Palestrina,Credo_32_e.krn,1,128.0,120.0,128.0,128.0,2.0,1,176,1
982,Palestrina,Credo_32_f.krn,1,232.0,224.0,232.0,232.0,2.0,1,384,1
983,Palestrina,Credo_32_g.krn,1,200.0,192.0,200.0,200.0,2.0,1,333,1
984,Palestrina,Credo_32_h.krn,1,108.0,102.0,108.0,108.0,1.5,1,212,1
985,Palestrina,Credo_32_i.krn,1,200.0,192.0,200.0,200.0,2.0,1,268,1
986,Palestrina,Credo_33_a.krn,1,464.0,456.0,464.0,464.0,2.0,1,636,1
987,Palestrina,Credo_33_b.krn,1,48.0,42.0,48.0,48.0,1.5,1,74,1
988,Palestrina,Credo_33_c.krn,1,512.0,504.0,512.0,512.0,2.0,1,712,1
989,Palestrina,Credo_34.krn,2,1184.0,1176.0,1184.0,1184.0,2.0,1,1769,1
990,Palestrina,Credo_35_a.krn,2,688.0,680.0,688.0,688.0,2.0,1,1275,1
991,Palestrina,Credo_35_b.krn,2,448.0,440.0,448.0,448.0,2.0,1,684,1
992,Palestrina,Credo_35_c.krn,2,560.0,552.0,560.0,560.0,2.0,1,1066,1
993,Palestrina,Credo_36.krn,4,1048.0,1040.0,1048.0,1048.0,2.0,1,1541,1
994,Palestrina,Credo_37_a.krn,2,492.0,488.0,492.0,492.0,2.0,1,983,1
995,Palestrina,Credo_37_b.krn,2,112.0,104.0,112.0,112.0,2.0,1,146,1
996,Palestrina,Credo_37_c.krn,2,424.0,416.0,424.0,424.0,2.0,1,692,1
997,Palestrina,Credo_38_a.krn,1,712.0,704.0,712.0,712.0,2.0,1,1215,1
998,Palestrina,Credo_38_b.krn,1,360.0,352.0,360.0,360.0,2.0,1,489,1
999,Palestrina,Credo_38_c.krn,1,696.0,688.0,696.0,696.0,2.0,1,1169,1
1000,Palestrina,Credo_39_a.krn,1,580.0,576.0,580.0,580.0,2.0,1,1047,1
1001,Palestrina,Credo_39_b.krn,1,240.0,232.0,240.0,240.0,2.0,1,397,1
1002,Palestrina,Credo_39_c.krn,1,36.0,30.0,36.0,36.0,1.5,1,73,1
1003,Palestrina,Credo_39_d.krn,1,56.0,48.0,56.0,56.0,2.0,1,80,1
1004,Palestrina,Credo_39_e.krn,1,312.0,304.0,312.0,312.0,2.0,1,449,1
1005,Palestrina,Credo_39_f.krn,1,600.0,592.0,600.0,600.0,2.0,1,1092,1
1006,Palestrina,Credo_40_a.krn,1,724.0,720.0,724.0,724.0,2.0,1,1175,1
1007,Palestrina,Credo_40_b.krn,1,392.0,384.0,392.0,392.0,2.0,1,525,1
1008,Palestrina,Credo_40_c.krn,1,708.0,704.0,708.0,708.0,2.0,1,1199,1
1009,Palestrina,Credo_41_a.krn,2,576.0,568.0,576.0,576.0,2.0,1,1152,1
1010,Palestrina,Credo_41_b.krn,2,456.0,448.0,456.0,456.0,2.0,1,729,1
1011,Palestrina,Credo_41_c.krn,2,408.0,400.0,408.0,408.0,2.0,1,835,1
1012,Palestrina,Credo_42_a.krn,2,788.0,784.0,788.0,788.0,2.0,1,1422,1
1013,Palestrina,Credo_42_b.krn,2,552.0,544.0,552.0,552.0,2.0,1,863,1
1014,Palestrina,Credo_42_c.krn,2,536.0,528.0,536.0,536.0,2.0,1,933,1
1015,Palestrina,Credo_43_a.krn,2,680.0,672.0,680.0,680.0,2.0,1,1018,1
1016,Palestrina,Credo_43_b.krn,2,496.0,488.0,496.0,496.0,2.0,1,650,1
1017,Palestrina,Credo_43_c.krn,2,512.0,504.0,512.0,512.0,2.0,1,792,1
1018,Palestrina,Credo_44_a.krn,1,856.0,848.0,856.0,856.0,2.0,1,1472,1
1019,Palestrina,Credo_44_b.krn,1,544.0,536.0,544.0,544.0,2.0,1,646,1
1020,Palestrina,Credo_44_c.krn,1,580.0,576.0,580.0,580.0,2.0,1,1009,1
1021,Palestrina,Credo_45_a.krn,4,488.0,480.0,488.0,488.0,2.0,1,875,1
1022,Palestrina,Credo_45_b.krn,2,112.0,104.0,112.0,112.0,2.0,1,171,1
1023,Palestrina,Credo_45_c.krn,2,48.0,42.0,48.0,48.0,1.5,1,83,1
1024,Palestrina,Credo_45_d.krn,4,240.0,232.0,240.0,240.0,2.0,1,366,1
1025,Palestrina,Credo_45_e.krn,4,400.0,392.0,400.0,400.0,2.0,1,729,1
1026,Palestrina,Credo_46_a.krn,1,784.0,776.0,784.0,784.0,2.0,1,1506,1
1027,Palestrina,Credo_46_b.krn,2,312.0,304.0,312.0,312.0,2.0,1,481,1
1028,Palestrina,Credo_46_c.krn,1,384.0,376.0,384.0,384.0,2.0,1,588,1
1029,Palestrina,Credo_46_d.krn,1,384.0,376.0,384.0,384.0,2.0,1,804,1
1030,Palestrina,Credo_47_a.krn,4,608.0,600.0,608.0,608.0,2.0,1,1110,1
1031,Palestrina,Credo_47_b.krn,4,376.0,368.0,376.0,376.0,2.0,1,566,1
1032,Palestrina,Credo_47_c.krn,4,256.0,248.0,256.0,256.0,2.0,1,392,1
1033,Palestrina,Credo_47_d.krn,2,156.0,150.0,156.0,156.0,1.5,1,320,1
1034,Palestrina,Credo_47_e.krn,4,312.0,304.0,312.0,312.0,2.0,1,580,1
1035,Palestrina,Credo_48_a.krn,4,752.0,744.0,752.0,752.0,2.0,1,1312,1
1036,Palestrina,Credo_48_b.krn,4,600.0,592.0,600.0,600.0,2.0,1,872,1
1037,Palestrina,Credo_48_c.krn,4,616.0,608.0,616.0,616.0,2.0,1,1162,1
1038,Palestrina,Credo_49_a.krn,1,792.0,784.0,792.0,792.0,2.0,1,1203,1
1039,Palestrina,Credo_49_b.krn,1,448.0,440.0,448.0,448.0,2.0,1,564,1
1040,Palestrina,Credo_49_c.krn,1,568.0,560.0,568.0,568.0,2.0,1,887,1
1041,Palestrina,Credo_50_a.krn,1,672.0,664.0,672.0,672.0,2.0,1,1154,1
1042,Palestrina,Credo_50_b.krn,2,348.0,344.0,348.0,348.0,2.0,1,552,1
1043,Palestrina,Credo_50_c.krn,2,576.0,568.0,576.0,576.0,2.0,1,1042,1
1044,Palestrina,Credo_51_a.krn,4,536.0,528.0,536.0,536.0,2.0,1,1108,1
1045,Palestrina,Credo_51_b.krn,4,320.0,312.0,320.0,320.0,2.0,1,479,1
1046,Palestrina,Credo_51_c.krn,4,344.0,336.0,344.0,344.0,2.0,1,533,1
1047,Palestrina,Credo_51_d.krn,4,288.0,280.0,288.0,288.0,2.0,1,663,1
1048,Palestrina,Credo_52_a.krn,1,896.0,888.0,896.0,896.0,2.0,1,1590,1
1049,Palestrina,Credo_52_b.krn,1,456.0,448.0,456.0,456.0,2.0,1,653,1
1050,Palestrina,Credo_52_c.krn,1,544.0,536.0,544.0,544.0,2.0,1,1044,1
1051,Palestrina,Credo_53_a.krn,1,656.0,648.0,656.0,656.0,2.0,1,847,1
1052,Palestrina,Credo_53_b.krn,1,408.0,400.0,408.0,408.0,2.0,1,432,1
1053,Palestrina,Credo_53_c.krn,1,480.0,472.0,480.0,480.0,2.0,1,652,1
1054,Palestrina,Credo_54_a.krn,2,672.0,664.0,672.0,672.0,2.0,1,928,1
1055,Palestrina,Credo_54_b.krn,2,400.0,392.0,400.0,400.0,2.0,1,472,1
1056,Palestrina,Credo_54_c.krn,2,480.0,472.0,480.0,480.0,2.0,1,546,1
1057,Palestrina,Credo_54_d.krn,2,360.0,352.0,360.0,360.0,2.0,1,494,1
1058,Palestrina,Credo_54_e.krn,2,36.0,30.0,36.0,36.0,1.5,1,59,1
1059,Palestrina,Credo_54_f.krn,2,112.0,104.0,112.0,112.0,2.0,1,155,1
1060,Palestrina,Credo_55_a.krn,1,656.0,648.0,656.0,656.0,2.0,1,1261,1
1061,Palestrina,Credo_55_b.krn,1,384.0,376.0,384.0,384.0,2.0,1,626,1
1062,Palestrina,Credo_55_c.krn,1,248.0,240.0,248.0,248.0,2.0,1,401,1
1063,Palestrina,Credo_55_d.krn,1,56.0,48.0,56.0,56.0,2.0,1,112,1
1064,Palestrina,Credo_55_e.krn,1,108.0,102.0,108.0,108.0,1.5,1,269,1
1065,Palestrina,Credo_55_f.krn,1,312.0,304.0,312.0,312.0,2.0,1,641,1
1066,Palestrina,Credo_56_a.krn,2,512.0,504.0,512.0,512.0,2.0,1,873,1
1067,Palestrina,Credo_56_b.krn,4,408.0,400.0,408.0,408.0,2.0,1,653,1
1068,Palestrina,Credo_56_c.krn,4,138.0,132.0,138.0,138.0,1.5,1,278,1
1069,Palestrina,Credo_56_d.krn,4,240.0,232.0,240.0,240.0,2.0,1,425,1
1070,Palestrina,Credo_57_a.krn,1,632.0,624.0,632.0,632.0,2.0,1,1285,1
1071,Palestrina,Credo_57_b.krn,1,408.0,400.0,408.0,408.0,2.0,1,635,1
1072,Palestrina,Credo_57_c.krn,1,416.0,408.0,416.0,416.0,2.0,1,852,1
1073,Palestrina,Credo_58_a.krn,1,496.0,488.0,496.0,496.0,2.0,1,995,1
1074,Palestrina,Credo_58_b.krn,1,448.0,440.0,448.0,448.0,2.0,1,708,1
1075,Palestrina,Credo_58_c.krn,1,464.0,456.0,464.0,464.0,2.0,1,942,1
1076,Palestrina,Credo_59_a.krn,1,576.0,568.0,576.0,576.0,2.0,1,998,1
1077,Palestrina,Credo_59_b.krn,1,520.0,512.0,520.0,520.0,2.0,1,707,1
1078,Palestrina,Credo_59_c.krn,1,440.0,432.0,440.0,440.0,2.0,1,868,1
1079,Palestrina,Credo_60_a.krn,1,592.0,584.0,592.0,592.0,2.0,1,1057,1
1080,Palestrina,Credo_60_b.krn,1,176.0,168.0,176.0,176.0,2.0,1,232,1
1081,Palestrina,Credo_60_c.krn,1,36.0,30.0,36.0,36.0,1.5,1,56,1
1082,Palestrina,Credo_60_d.krn,1,272.0,264.0,272.0,272.0,2.0,1,427,1
1083,Palestrina,Credo_60_e.krn,1,512.0,504.0,512.0,512.0,2.0,1,1103,1
1084,Palestrina,Credo_61_a.krn,4,712.0,704.0,712.0,712.0,2.0,1,1233,1
1085,Palestrina,Credo_61_b.krn,4,304.0,296.0,304.0,304.0,2.0,1,471,1
1086,Palestrina,Credo_61_c.krn,4,640.0,632.0,640.0,640.0,2.0,1,1126,1
1087,Palestrina,Credo_62_a.krn,4,712.0,704.0,712.0,712.0,2.0,1,1233,1
1088,Palestrina,Credo_62_b.krn,4,304.0,296.0,304.0,304.0,2.0,1,471,1
1089,Palestrina,Credo_62_c.krn,4,640.0,632.0,640.0,640.0,2.0,1,1126,1
1090,Palestrina,Credo_63_a.krn,1,720.0,712.0,720.0,720.0,2.0,1,1363,1
1091,Palestrina,Credo_63_b.krn,1,320.0,312.0,320.0,320.0,2.0,1,518,1
1092,Palestrina,Credo_63_c.krn,2,288.0,280.0,288.0,288.0,2.0,1,438,1
1093,Palestrina,Credo_63_d.krn,1,560.0,552.0,560.0,560.0,2.0,1,1054,1
1094,Palestrina,Credo_64_a.krn,2,784.0,776.0,784.0,784.0,2.0,1,1084,1
1095,Palestrina,Credo_64_b.krn,1,440.0,432.0,440.0,440.0,2.0,1,523,1
1096,Palestrina,Credo_64_c.krn,1,720.0,712.0,720.0,720.0,2.0,1,1042,1
1097,Palestrina,Credo_65_a.krn,1,168.0,160.0,168.0,168.0,2.0,1,283,1
1098,Palestrina,Credo_65_b.krn,1,136.0,128.0,136.0,136.0,2.0,1,233,1
1099,Palestrina,Credo_65_c.krn,2,152.0,144.0,152.0,152.0,2.0,1,239,1
1100,Palestrina,Credo_65_d.krn,1,168.0,160.0,168.0,168.0,2.0,1,256,1
1101,Palestrina,Credo_65_e.krn,2,144.0,136.0,144.0,144.0,2.0,1,211,1
1102,Palestrina,Credo_65_f.krn,1,216.0,208.0,216.0,216.0,2.0,1,368,1
1103,Palestrina,Credo_65_g.krn,2,216.0,208.0,216.0,216.0,2.0,1,359,1
1104,Palestrina,Credo_65_h.krn,2,144.0,136.0,144.0,144.0,2.0,1,245,1
1105,Palestrina,Credo_65_i.krn,2,200.0,192.0,200.0,200.0,2.0,1,316,1
1106,Palestrina,Credo_66_a.krn,1,192.0,184.0,192.0,192.0,2.0,1,330,1
1107,Palestrina,Credo_66_b.krn,1,152.0,144.0,152.0,152.0,2.0,1,230,1
1108,Palestrina,Credo_66_c.krn,1,192.0,184.0,192.0,192.0,2.0,1,257,1
1109,Palestrina,Credo_66_d.krn,2,216.0,208.0,216.0,216.0,2.0,1,290,1
1110,Palestrina,Credo_66_e.krn,2,144.0,136.0,144.0,144.0,2.0,1,221,1
1111,Palestrina,Credo_66_f.krn,2,224.0,216.0,224.0,224.0,2.0,1,359,1
1112,Palestrina,Credo_66_g.krn,2,154.0,150.0,154.0,154.0,1.5,1,303,1
1113,Palestrina,Credo_66_h.krn,1,168.0,160.0,168.0,168.0,2.0,1,273,1
1114,Palestrina,Credo_66_i.krn,2,192.0,184.0,192.0,192.0,2.0,1,293,1
1115,Palestrina,Credo_67_a.krn,1,620.0,616.0,620.0,620.0,2.0,1,962,1
1116,Palestrina,Credo_67_b.krn,1,248.0,240.0,248.0,248.0,2.0,1,351,1
1117,Palestrina,Credo_67_c.krn,2,24.0,18.0,24.0,24.0,1.5,1,37,1
1118,Palestrina,Credo_67_d.krn,1,696.0,688.0,696.0,696.0,2.0,1,1195,1
1119,Palestrina,Credo_67_e.krn,2,36.0,30.0,36.0,36.0,1.5,1,57,1
1120,Palestrina,Credo_67_f.krn,1,152.0,144.0,152.0,152.0,2.0,1,246,1
1121,Palestrina,Credo_68_a.krn,2,896.0,888.0,896.0,896.0,2.0,1,1260,1
1122,Palestrina,Credo_68_b.krn,2,408.0,400.0,408.0,408.0,2.0,1,506,1
1123,Palestrina,Credo_68_c.krn,2,296.0,288.0,296.0,296.0,2.0,1,427,1
1124,Palestrina,Credo_68_d.krn,1,96.0,90.0,96.0,96.0,1.5,1,150,1
1125,Palestrina,Credo_68_e.krn,1,356.0,352.0,356.0,356.0,2.0,1,538,1
1126,Palestrina,Credo_69_a.krn,1,816.0,808.0,816.0,816.0,2.0,1,1118,1
1127,Palestrina,Credo_69_b.krn,1,480.0,472.0,480.0,480.0,2.0,1,585,1
1128,Palestrina,Credo_69_c.krn,2,504.0,496.0,504.0,504.0,2.0,1,721,1
1129,Palestrina,Credo_70_a.krn,2,168.0,160.0,168.0,168.0,2.0,1,266,1
1130,Palestrina,Credo_70_b.krn,2,128.0,120.0,128.0,128.0,2.0,1,205,1
1131,Palestrina,Credo_70_c.krn,2,152.0,144.0,152.0,152.0,2.0,1,235,1
1132,Palestrina,Credo_70_d.krn,2,160.0,152.0,160.0,160.0,2.0,1,215,1
1133,Palestrina,Credo_70_e.krn,2,160.0,152.0,160.0,160.0,2.0,1,202,1
1134,Palestrina,Credo_70_f.krn,2,248.0,240.0,248.0,248.0,2.0,1,350,1
1135,Palestrina,Credo_70_g.krn,2,256.0,248.0,256.0,256.0,2.0,1,394,1
1136,Palestrina,Credo_70_h.krn,2,144.0,136.0,144.0,144.0,2.0,1,232,1
1137,Palestrina,Credo_70_i.krn,2,192.0,184.0,192.0,192.0,2.0,1,274,1
1138,Palestrina,Credo_71_a.krn,2,144.0,136.0,144.0,144.0,2.0,1,226,1
1139,Palestrina,Credo_71_b.krn,2,112.0,104.0,112.0,112.0,2.0,1,206,1
1140,Palestrina,Credo_71_c.krn,2,128.0,120.0,128.0,128.0,2.0,1,207,1
1141,Palestrina,Credo_71_d.krn,2,168.0,160.0,168.0,168.0,2.0,1,298,1
1142,Palestrina,Credo_71_e.krn,2,144.0,136.0,144.0,144.0,2.0,1,195,1
1143,Palestrina,Credo_71_f.krn,2,192.0,184.0,192.0,192.0,2.0,1,321,1
1144,Palestrina,Credo_71_g.krn,2,212.0,208.0,212.0,212.0,2.0,1,384,1
1145,Palestrina,Credo_71_h.krn,2,160.0,152.0,160.0,160.0,2.0,1,249,1
1146,Palestrina,Credo_71_i.krn,2,208.0,200.0,208.0,208.0,2.0,1,332,1
1147,Palestrina,Credo_72_a.krn,1,568.0,560.0,568.0,568.0,2.0,1,831,1
1148,Palestrina,Credo_72_b.krn,1,488.0,480.0,488.0,488.0,2.0,1,629,1
1149,Palestrina,Credo_72_c.krn,2,496.0,488.0,496.0,496.0,2.0,1,749,1
1150,Palestrina,Credo_73_a.krn,1,696.0,688.0,696.0,696.0,2.0,1,1402,1
1151,Palestrina,Credo_73_b.krn,1,420.0,416.0,420.0,420.0,2.0,1,687,1
1152,Palestrina,Credo_73_c.krn,1,672.0,664.0,672.0,672.0,2.0,1,1397,1
1153,Palestrina,Credo_74_a.krn,2,720.0,712.0,720.0,720.0,2.0,1,973,1
1154,Palestrina,Credo_74_b.krn,2,424.0,416.0,424.0,424.0,2.0,1,508,1
1155,Palestrina,Credo_74_c.krn,2,568.0,560.0,568.0,568.0,2.0,1,829,1
1156,Palestrina,Credo_75_a.krn,4,872.0,864.0,872.0,872.0,2.0,1,1271,1
1157,Palestrina,Credo_75_b.krn,4,432.0,424.0,432.0,432.0,2.0,1,528,1
1158,Palestrina,Credo_75_c.krn,4,568.0,560.0,568.0,568.0,2.0,1,844,1
1159,Palestrina,Credo_76.krn,1,960.0,952.0,960.0,960.0,2.0,1,1416,1
1160,Palestrina,Credo_77_a.krn,2,560.0,552.0,560.0,560.0,2.0,1,819,1
1161,Palestrina,Credo_77_b.krn,4,416.0,408.0,416.0,416.0,2.0,1,524,1
1162,Palestrina,Credo_77_c.krn,4,456.0,448.0,456.0,456.0,2.0,1,691,1
1163,Palestrina,Credo_78_a.krn,1,1016.0,1008.0,1016.0,1016.0,2.0,1,1485,1
1164,Palestrina,Credo_78_b.krn,1,90.0,84.0,90.0,90.0,1.5,1,144,1
1165,Palestrina,Credo_78_c.krn,1,176.0,168.0,176.0,176.0,2.0,1,254,1
1166,Palestrina,Credo_79_a.krn,1,936.0,928.0,936.0,936.0,2.0,1,1446,1
1167,Palestrina,Credo_79_b.krn,2,36.0,30.0,36.0,36.0,1.5,1,59,1
1168,Palestrina,Credo_79_c.krn,2,112.0,104.0,112.0,112.0,2.0,1,115,1
1169,Palestrina,Credo_80_a.krn,2,632.0,624.0,632.0,632.0,2.0,1,1396,1
1170,Palestrina,Credo_80_b.krn,4,120.0,112.0,120.0,120.0,2.0,1,153,1
1171,Palestrina,Credo_80_c.krn,2,48.0,42.0,48.0,48.0,1.5,1,85,1
1172,Palestrina,Credo_80_d.krn,4,264.0,256.0,264.0,264.0,2.0,1,413,1
1173,Palestrina,Credo_80_e.krn,2,376.0,368.0,376.0,376.0,2.0,1,585,1
1174,Palestrina,Credo_80_f.krn,2,344.0,336.0,344.0,344.0,2.0,1,893,1
1175,Palestrina,Credo_81_a.krn,1,824.0,816.0,824.0,824.0,2.0,1,1271,1
1176,Palestrina,Credo_81_b.krn,1,152.0,144.0,152.0,152.0,2.0,1,199,1
1177,Palestrina,Credo_81_c.krn,1,24.0,18.0,24.0,24.0,1.5,1,40,1
1178,Palestrina,Credo_81_d.krn,1,304.0,296.0,304.0,304.0,2.0,1,447,1
1179,Palestrina,Credo_81_e.krn,2,288.0,282.0,288.0,288.0,1.5,1,502,1
1180,Palestrina,Credo_81_f.krn,1,176.0,168.0,176.0,176.0,2.0,1,307,1
1181,Palestrina,Credo_82.krn,2,1248.0,1240.0,1248.0,1248.0,2.0,1,1854,1
1182,Palestrina,Credo_83_a.krn,2,584.0,576.0,584.0,584.0,2.0,1,1027,1
1183,Palestrina,Credo_83_b.krn,2,416.0,408.0,416.0,416.0,2.0,1,666,1
1184,Palestrina,Credo_83_c.krn,4,440.0,432.0,440.0,440.0,2.0,1,808,1
1185,Palestrina,Credo_84_a.krn,4,588.0,584.0,588.0,588.0,2.0,1,1261,1
1186,Palestrina,Credo_84_b.krn,4,400.0,392.0,400.0,400.0,2.0,1,626,1
1187,Palestrina,Credo_84_c.krn,4,400.0,392.0,400.0,400.0,2.0,1,837,1
1188,Palestrina,Credo_85_a.krn,4,728.0,720.0,728.0,728.0,2.0,1,1255,1
1189,Palestrina,Credo_85_b.krn,2,424.0,416.0,424.0,424.0,2.0,1,636,1
1190,Palestrina,Credo_85_c.krn,2,168.0,160.0,168.0,168.0,2.0,1,326,1
1191,Palestrina,Credo_85_d.krn,2,138.0,132.0,138.0,138.0,1.5,1,288,1
1192,Palestrina,Credo_85_e.krn,2,320.0,312.0,320.0,320.0,2.0,1,614,1
